,movieId,title,genres,rating,years
384,474,In the Line of Fire (1993),Action|Thriller,3.4,1993
385,475,In the Name of the Father (1993),Drama,3.8555555555555556,1993
386,477,What's Love Got to Do with It? (1993),Drama|Musical,2.9166666666666665,1993
387,478,Jimmy Hollywood (1994),Comedy|Crime|Drama,1.75,1994
388,479,Judgment Night (1993),Action|Crime|Thriller,3.25,1993
389,480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,3.8510273972602738,1993
390,481,Kalifornia (1993),Drama|Thriller,3.142857142857143,1993
391,482,Killing Zoe (1994),Crime|Drama|Thriller,3.0,1994
392,483,King of the Hill (1993),Drama,4.0,1993
393,484,Lassie (1994),Adventure|Children,2.3,1994
394,485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,3.0104166666666665,1993
395,486,Life with Mikey (1993),Comedy,3.0,1993
396,487,Lightning Jack (1994),Comedy|Western,2.5,1994
397,488,M. Butterfly (1993),Drama|Romance,2.75,1993
398,489,Made in America (1993),Comedy,2.6666666666666665,1993
399,490,Malice (1993),Thriller,3.3333333333333335,1993
400,491,"Man Without a Face, The (1993)",Drama,3.0,1993
401,492,Manhattan Murder Mystery (1993),Comedy|Mystery,3.625,1993
402,493,Menace II Society (1993),Action|Crime|Drama,3.909090909090909,1993
403,494,Executive Decision (1996),Action|Adventure|Thriller,3.4166666666666665,1996
404,495,In the Realm of the Senses (Ai no corrida) (1976),Drama,3.6,1976
405,497,Much Ado About Nothing (1993),Comedy|Romance,3.913793103448276,1993
406,498,Mr. Jones (1993),Drama|Romance,3.5,1993
407,499,Mr. Wonderful (1993),Comedy|Romance,3.5,1993
408,500,Mrs. Doubtfire (1993),Comedy|Drama,3.2439024390243905,1993
409,501,Naked (1993),Drama,4.4375,1993
410,502,"Next Karate Kid, The (1994)",Action|Children|Romance,2.5,1994
411,503,"New Age, The (1994)",Drama,4.0,1994
412,504,No Escape (1994),Action|Drama|Sci-Fi,2.75,1994
413,505,North (1994),Comedy,2.3,1994
414,506,Orlando (1992),Drama|Fantasy|Romance,3.6666666666666665,1992
415,507,"Perfect World, A (1993)",Crime|Drama|Thriller,3.5454545454545454,1993
416,508,Philadelphia (1993),Drama,3.6983471074380163,1993
417,509,"Piano, The (1993)",Drama|Romance,3.810810810810811,1993
418,510,Poetic Justice (1993),Drama,3.0,1993
419,511,"Program, The (1993)",Action|Drama,3.0,1993
420,512,"Puppet Masters, The (1994)",Horror|Sci-Fi,3.25,1994
421,513,Radioland Murders (1994),Comedy|Mystery|Romance,3.25,1994
422,514,"Ref, The (1994)",Comedy,2.9166666666666665,1994
423,515,"Remains of the Day, The (1993)",Drama|Romance,3.8260869565217392,1993
424,516,Renaissance Man (1994),Comedy|Drama,3.3,1994
425,517,Rising Sun (1993),Action|Drama|Mystery,2.857142857142857,1993
426,518,"Road to Wellville, The (1994)",Comedy,2.5,1994
427,519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,1.4285714285714286,3
428,520,Robin Hood: Men in Tights (1993),Comedy,3.19672131147541,1993
429,521,Romeo Is Bleeding (1993),Crime|Thriller,3.5,1993
430,522,Romper Stomper (1992),Action|Drama,4.0,1992
431,523,Ruby in Paradise (1993),Drama,3.0,1993
432,524,Rudy (1993),Drama,3.25,1993
433,525,"Saint of Fort Washington, The (1993)",Drama,3.0,1993
434,527,Schindler's List (1993),Drama|War,3.9606299212598426,1993
435,528,"Scout, The (1994)",Comedy|Drama,1.8125,1994
436,529,Searching for Bobby Fischer (1993),Drama,3.75,1993
437,531,"Secret Garden, The (1993)",Children|Drama,3.857142857142857,1993
438,532,Serial Mom (1994),Comedy|Crime|Horror,2.7222222222222223,1994
439,533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,2.5833333333333335,1994
440,534,Shadowlands (1993),Drama|Romance,3.5,1993
441,535,Short Cuts (1993),Drama,3.6538461538461537,1993
442,536,"Simple Twist of Fate, A (1994)",Drama,3.375,1994
443,537,Sirens (1994),Drama,3.5,1994
444,538,Six Degrees of Separation (1993),Drama,3.9285714285714284,1993
445,539,Sleepless in Seattle (1993),Comedy|Drama|Romance,3.223529411764706,1993
446,540,Sliver (1993),Thriller,2.375,1993
447,541,Blade Runner (1982),Action|Sci-Fi|Thriller,4.1347826086956525,1982
448,542,Son in Law (1993),Comedy|Drama|Romance,2.0,1993
449,543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,2.8,1993
450,544,Striking Distance (1993),Action|Crime,3.5,1993
451,546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.111111111111111,1993
452,547,Surviving the Game (1994),Action|Adventure|Thriller,1.8,1994
453,548,Terminal Velocity (1994),Action|Mystery|Thriller,2.5,1994
454,549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,4.833333333333333,1993
455,550,Threesome (1994),Comedy|Romance,3.2,1994
456,551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.706081081081081,1993
457,552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,3.2857142857142856,1993
458,553,Tombstone (1993),Action|Drama|Western,3.6184210526315788,1993
459,555,True Romance (1993),Crime|Thriller,3.7580645161290325,1993
460,556,"War Room, The (1993)",Documentary,5.0,1993
461,558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,3.125,1994
462,559,"Paris, France (1993)",Comedy,2.0,1993
463,562,Welcome to the Dollhouse (1995),Comedy|Drama,3.763157894736842,1995
464,563,Germinal (1993),Drama|Romance,3.5,1993
465,564,Chasers (1994),Comedy,2.0,1994
466,565,Cronos (1993),Drama|Horror,2.642857142857143,1993
467,566,Naked in New York (1994),Comedy|Romance,3.0,1994
468,567,Kika (1993),Comedy|Drama,3.0,1993
469,569,Little Big League (1994),Comedy|Drama,2.5,1994
470,570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,4.0,1993
471,571,"Wedding Gift, The (1994)",Drama|Romance,2.5,1994
472,574,Spanking the Monkey (1994),Comedy|Drama,3.75,1994
473,575,"Little Rascals, The (1994)",Children|Comedy,2.8666666666666667,1994
474,577,Andre (1994),Adventure|Children|Drama,3.25,1994
475,580,Princess Caraboo (1994),Drama,3.25,1994
476,581,"Celluloid Closet, The (1995)",Documentary,4.5,1995
477,583,Dear Diary (Caro Diario) (1994),Comedy|Drama,4.0,1994
478,585,"Brady Bunch Movie, The (1995)",Comedy,2.7777777777777777,1995
479,586,Home Alone (1990),Children|Comedy,3.277310924369748,1990
480,587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,3.282608695652174,1990
481,588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,3.75,1992
482,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,3.9200913242009134,2
483,590,Dances with Wolves (1990),Adventure|Drama|Western,3.639784946236559,1990
484,592,Batman (1989),Action|Crime|Thriller,3.5155038759689923,1989
485,593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,3.9538361508452535,1991
486,594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,3.657608695652174,1937
487,595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,3.7738095238095237,1991
488,596,Pinocchio (1940),Animation|Children|Fantasy|Musical,3.7155172413793105,1940
489,597,Pretty Woman (1990),Comedy|Romance,3.307017543859649,1990
490,598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,3.0,1994
491,599,"Wild Bunch, The (1969)",Adventure|Western,3.9705882352941178,1969
492,600,Love and a .45 (1994),Action|Comedy|Crime,2.0,45
493,602,"Great Day in Harlem, A (1994)",Documentary,4.0,1994
494,603,"Bye Bye, Love (1995)",Comedy,2.75,1995
495,605,One Fine Day (1996),Drama|Romance,2.857142857142857,1996
496,606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,3.0,1995
497,608,Fargo (1996),Comedy|Crime|Drama|Thriller,4.027272727272727,1996
498,609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,3.2142857142857144,1996
499,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.6875,1981
500,611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,2.3,1996
501,612,"Pallbearer, The (1996)",Comedy,2.8,1996
502,613,Jane Eyre (1996),Drama|Romance,3.5714285714285716,1996
503,616,"Aristocats, The (1970)",Animation|Children,3.7222222222222223,1970
504,617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,3.0,1995
505,618,Two Much (1995),Comedy|Romance,2.0,1995
506,619,Ed (1996),Comedy,1.5,1996
507,625,Asfour Stah (1990),Drama,3.0,1990
508,627,"Last Supper, The (1995)",Drama|Thriller,3.0714285714285716,1995
509,628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,3.7714285714285714,1996
510,631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,2.6,2
511,632,Land and Freedom (Tierra y libertad) (1995),Drama|War,4.5,1995
512,635,"Family Thing, A (1996)",Comedy|Drama,3.0,1996
513,637,Sgt. Bilko (1996),Comedy,2.5,1996
514,638,Jack and Sarah (1995),Romance,3.5,1995
515,640,Diabolique (1996),Drama|Thriller,3.0833333333333335,1996
516,645,Nelly & Monsieur Arnaud (1995),Drama,4.0,1995
517,647,Courage Under Fire (1996),Action|Crime|Drama|War,3.4444444444444446,1996
518,648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,3.267605633802817,1996
519,649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,4.0,1995
520,650,Moll Flanders (1996),Drama,3.25,1996
521,653,Dragonheart (1996),Action|Adventure|Fantasy,3.435185185185185,1996
522,656,Eddie (1996),Comedy,2.0,1996
523,657,Yankee Zulu (1994),Comedy|Drama,2.0,1994
524,659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,3.8333333333333335,1960
525,660,August (1996),Drama,2.0,1996
526,661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,2.9305555555555554,1996
527,662,Fear (1996),Thriller,3.25,1996
528,663,Kids in the Hall: Brain Candy (1996),Comedy,3.3333333333333335,1996
529,664,Faithful (1996),Comedy,1.5,1996
530,665,Underground (1995),Comedy|Drama|War,4.1875,1995
531,667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,2.0,2
532,668,Song of the Little Road (Pather Panchali) (1955),Drama,4.2,1955
533,670,"World of Apu, The (Apur Sansar) (1959)",Drama,3.5833333333333335,1959
534,671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,3.25,3000
535,673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2.9140625,1996
536,674,Barbarella (1968),Adventure|Comedy|Sci-Fi,3.125,1968
537,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,3.75,1993
538,680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,3.230769230769231,1965
539,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,3.142857142857143,1995
540,691,Mrs. Winterbourne (1996),Comedy|Romance,3.25,1996
541,694,"Substitute, The (1996)",Action|Crime|Drama,2.5,1996
542,697,Feeling Minnesota (1996),Drama|Romance,2.25,1996
543,698,Delta of Venus (1995),Drama,1.5,1995
544,700,Angus (1995),Comedy,2.5,1995
545,702,Faces (1968),Drama,4.5,1968
546,703,Boys (1996),Drama,2.5,1996
547,704,"Quest, The (1996)",Action|Adventure,2.6666666666666665,1996
548,707,Mulholland Falls (1996),Crime|Drama|Thriller,2.65,1996
549,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,3.24,1996
550,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,3.4285714285714284,1988
551,710,Celtic Pride (1996),Comedy,2.625,1996
552,711,Flipper (1996),Adventure|Children,2.2,1996
553,714,Dead Man (1995),Drama|Mystery|Western,3.7065217391304346,1995
554,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,4.0,1995
555,716,Switchblade Sisters (1975),Crime,0.5,1975
556,718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,3.75,1993
557,719,Multiplicity (1996),Comedy,2.911764705882353,1996
558,720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,3.9464285714285716,1996
559,724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,3.3636363636363638,1996
560,725,"Great White Hype, The (1996)",Comedy,2.5,1996
561,728,Cold Comfort Farm (1995),Comedy,2.5,1995
562,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,4.5,1995
563,733,"Rock, The (1996)",Action|Adventure|Thriller,3.5664556962025316,1996
564,735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,3.8461538461538463,1994
565,736,Twister (1996),Action|Adventure|Romance|Thriller,2.9107142857142856,1996
566,737,Barb Wire (1996),Action|Sci-Fi,1.35,1996
567,741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,3.8010752688172045,1995
568,742,Thinner (1996),Horror|Thriller,2.9285714285714284,1996
569,743,Spy Hard (1996),Comedy,2.4318181818181817,1996
570,745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,3.319327731092437,1995
571,747,"Stupids, The (1996)",Comedy,2.1666666666666665,1996
572,748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,2.642857142857143,1996
573,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,3.946308724832215,1964
574,754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,1.75,1995
575,757,Ashes of Time (Dung che sai duk) (1994),Drama,2.75,1994
576,760,Stalingrad (1993),Drama|War,3.727272727272727,1993
577,761,"Phantom, The (1996)",Action|Adventure,2.2142857142857144,1996
578,762,Striptease (1996),Comedy|Crime,1.8888888888888888,1996
579,764,Heavy (1995),Drama|Romance,4.0,1995
580,765,Jack (1996),Comedy|Drama,3.230769230769231,1996
581,766,I Shot Andy Warhol (1996),Drama,3.3333333333333335,1996
582,767,"Grass Harp, The (1995)",Comedy|Drama,3.0,1995
583,773,Touki Bouki (1973),Drama,3.5,1973
584,775,Spirits of the Dead (1968),Horror|Mystery,2.0,1968
585,778,Trainspotting (1996),Comedy|Crime|Drama,3.923841059602649,1996
586,779,'Til There Was You (1997),Drama|Romance,4.0,1997
587,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,3.217021276595745,4
588,781,Stealing Beauty (1996),Drama,3.227272727272727,1996
589,782,"Fan, The (1996)",Drama|Thriller,3.125,1996
590,783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,3.1296296296296298,1996
591,784,"Cable Guy, The (1996)",Comedy|Thriller,2.806451612903226,1996
592,785,Kingpin (1996),Comedy,2.3181818181818183,1996
593,786,Eraser (1996),Action|Drama|Thriller,2.7875,1996
594,788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,2.141509433962264,1996
595,798,Daylight (1996),Action|Adventure|Drama|Thriller,2.857142857142857,1996
596,799,"Frighteners, The (1996)",Comedy|Horror|Thriller,3.357142857142857,1996
597,800,Lone Star (1996),Drama|Mystery|Western,3.21875,1996
598,801,Harriet the Spy (1996),Children|Comedy,2.8,1996
599,802,Phenomenon (1996),Drama|Romance,3.135593220338983,1996
600,803,Walking and Talking (1996),Comedy|Drama|Romance,4.0,1996
601,804,She's the One (1996),Comedy|Romance,2.5,1996
602,805,"Time to Kill, A (1996)",Drama|Thriller,3.7083333333333335,1996
603,806,American Buffalo (1996),Crime|Drama,3.0,1996
604,807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,2.5,1995
605,808,Alaska (1996),Adventure|Children,2.5,1996
606,809,Fled (1996),Action|Adventure,3.0,1996
607,810,Kazaam (1996),Children|Comedy|Fantasy,1.9285714285714286,1996
608,813,Larger Than Life (1996),Comedy,2.6666666666666665,1996
609,818,"Very Brady Sequel, A (1996)",Comedy,2.0833333333333335,1996
610,823,"Collector, The (La collectionneuse) (1967)",Drama,5.0,1967
611,828,"Adventures of Pinocchio, The (1996)",Adventure|Children,2.642857142857143,1996
612,829,Joe's Apartment (1996),Comedy|Fantasy|Musical,2.5,1996
613,830,"First Wives Club, The (1996)",Comedy,3.375,1996
614,832,Ransom (1996),Crime|Thriller,3.1984126984126986,1996
615,833,High School High (1996),Comedy,2.6666666666666665,1996
616,835,Foxfire (1996),Drama,2.5,1996
617,836,Chain Reaction (1996),Action|Adventure|Thriller,2.5833333333333335,1996
618,837,Matilda (1996),Children|Comedy|Fantasy,3.23,1996
619,838,Emma (1996),Comedy|Drama|Romance,3.54,1996
620,839,"Crow: City of Angels, The (1996)",Action|Thriller,2.625,1996
621,841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,4.05,1959
622,842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,2.8333333333333335,1996
623,848,"Spitfire Grill, The (1996)",Drama,4.25,1996
624,849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,2.977272727272727,1996
625,851,Basquiat (1996),Drama,2.888888888888889,1996
626,852,Tin Cup (1996),Comedy|Drama|Romance,3.0652173913043477,1996
627,858,"Godfather, The (1972)",Crime|Drama,4.145316804407713,1972
628,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,2.8125,3
629,866,Bound (1996),Crime|Drama|Romance|Thriller,3.0,1996
630,874,Killer: A Journal of Murder (1995),Crime|Drama,3.0,1995
631,875,Nothing to Lose (1994),Action|Crime|Drama,4.5,1994
632,877,Girls Town (1996),Comedy|Drama,4.0,1996
633,879,"Relic, The (1997)",Horror|Thriller,2.3125,1997
634,880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,2.2857142857142856,1996
635,881,First Kid (1996),Children|Comedy,2.1666666666666665,1996
636,882,"Trigger Effect, The (1996)",Drama|Thriller,3.0,1996
637,884,Sweet Nothing (1996),Drama,2.0,1996
638,885,Bogus (1996),Children|Drama|Fantasy,2.1666666666666665,1996
639,886,Bulletproof (1996),Action|Comedy|Crime,2.6666666666666665,1996
640,888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,3.6,1995
641,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,2.9166666666666665,6
642,892,Twelfth Night (1996),Comedy|Drama|Romance,3.8,1996
643,893,Mother Night (1996),Drama,0.5,1996
644,894,Liebelei (1933),Romance,2.5,1933
645,898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,4.029411764705882,1940
646,899,Singin' in the Rain (1952),Comedy|Musical|Romance,3.8191489361702127,1952
647,900,"American in Paris, An (1951)",Musical|Romance,3.4545454545454546,1951
648,901,Funny Face (1957),Comedy|Musical,3.611111111111111,1957
649,902,Breakfast at Tiffany's (1961),Drama|Romance,3.76027397260274,1961
650,903,Vertigo (1958),Drama|Mystery|Romance|Thriller,4.067039106145251,1958
651,904,Rear Window (1954),Mystery|Thriller,3.9475524475524475,1954
652,905,It Happened One Night (1934),Comedy|Romance,3.888888888888889,1934
653,906,Gaslight (1944),Drama|Thriller,3.6666666666666665,1944
654,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,3.1666666666666665,1934
655,908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,3.942622950819672,1959
656,909,"Apartment, The (1960)",Comedy|Drama|Romance,3.7642857142857142,1960
657,910,Some Like It Hot (1959),Comedy|Crime,3.816666666666667,1959
658,911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,3.9166666666666665,1963
659,912,Casablanca (1942),Drama|Romance,3.653030303030303,1942
660,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,3.807142857142857,1941
661,914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,4.040816326530612,1964
662,915,Sabrina (1954),Comedy|Romance,3.8679245283018866,1954
663,916,Roman Holiday (1953),Comedy|Drama|Romance,3.7,1953
664,917,"Little Princess, The (1939)",Children|Drama,3.25,1939
665,918,Meet Me in St. Louis (1944),Musical,4.214285714285714,1944
666,919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,3.738853503184713,1939
667,920,Gone with the Wind (1939),Drama|Romance|War,3.7783505154639174,1939
668,921,My Favorite Year (1982),Comedy,3.5,1982
669,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,3.9709302325581395,1950
670,923,Citizen Kane (1941),Drama|Mystery,3.9,1941
671,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,4.099557522123894,2001
672,926,All About Eve (1950),Drama,4.107142857142857,1950
673,927,"Women, The (1939)",Comedy,4.5,1939
674,928,Rebecca (1940),Drama|Mystery|Romance|Thriller,3.7934782608695654,1940
675,929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,3.5,1940
676,930,Notorious (1946),Film-Noir|Romance|Thriller,4.121212121212121,1946
677,931,Spellbound (1945),Mystery|Romance|Thriller,3.6875,1945
678,932,"Affair to Remember, An (1957)",Drama|Romance,3.6363636363636362,1957
679,933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,3.6911764705882355,1955
680,934,Father of the Bride (1950),Comedy,4.0,1950
681,935,"Band Wagon, The (1953)",Comedy|Musical,3.8333333333333335,1953
682,936,Ninotchka (1939),Comedy|Romance,3.3333333333333335,1939
683,937,Love in the Afternoon (1957),Comedy|Romance,4.0,1957
684,938,Gigi (1958),Musical,3.6666666666666665,1958
685,940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,3.5,1938
686,941,"Mark of Zorro, The (1940)",Adventure,2.5,1940
687,942,Laura (1944),Crime|Film-Noir|Mystery,3.8529411764705883,1944
688,943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,4.0625,1947
689,944,Lost Horizon (1937),Drama,3.6666666666666665,1937
690,945,Top Hat (1935),Comedy|Musical|Romance,3.625,1935
691,946,To Be or Not to Be (1942),Comedy|Drama|War,4.2,1942
692,947,My Man Godfrey (1936),Comedy|Romance,3.923076923076923,1936
693,948,Giant (1956),Drama|Romance|Western,3.3333333333333335,1956
694,949,East of Eden (1955),Drama,3.769230769230769,1955
695,950,"Thin Man, The (1934)",Comedy|Crime,3.5576923076923075,1934
696,951,His Girl Friday (1940),Comedy|Romance,3.7142857142857144,1940
697,952,Around the World in 80 Days (1956),Adventure|Comedy,2.25,80
698,953,It's a Wonderful Life (1946),Drama|Fantasy|Romance,3.8292682926829267,1946
699,954,Mr. Smith Goes to Washington (1939),Drama,3.5441176470588234,1939
700,955,Bringing Up Baby (1938),Comedy|Romance,3.2916666666666665,1938
701,957,"Scarlet Letter, The (1926)",Drama,3.5,1926
702,958,Lady of Burlesque (1943),Comedy|Mystery,3.0,1943
703,959,Of Human Bondage (1934),Drama,2.5,1934
704,963,"Inspector General, The (1949)",Musical,3.5,1949
705,964,Angel and the Badman (1947),Romance|Western,5.0,1947
706,965,"39 Steps, The (1935)",Drama|Mystery|Thriller,3.9705882352941178,39
707,967,"Outlaw, The (1943)",Western,3.25,1943
708,968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,3.9871794871794872,1968
709,969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,3.6984126984126986,1951
710,970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,3.8333333333333335,1953
711,971,Cat on a Hot Tin Roof (1958),Drama,3.78125,1958
712,972,"Last Time I Saw Paris, The (1954)",Drama,2.0,1954
713,973,Meet John Doe (1941),Comedy|Drama,3.75,1941
714,976,"Farewell to Arms, A (1932)",Romance|War,3.0,1932
715,982,Picnic (1955),Drama,4.25,1955
716,986,Fly Away Home (1996),Adventure|Children,3.090909090909091,1996
717,987,Bliss (1997),Drama|Romance,4.0,1997
718,990,Maximum Risk (1996),Action|Adventure|Thriller,2.6666666666666665,1996
719,991,Michael Collins (1996),Drama,3.35,1996
720,993,Infinity (1996),Drama,2.5,1996
721,994,Big Night (1996),Comedy|Drama,4.0,1996
722,996,Last Man Standing (1996),Action|Crime|Drama|Thriller,2.6666666666666665,1996
723,999,2 Days in the Valley (1996),Crime|Film-Noir,2.8,2
724,1003,Extreme Measures (1996),Drama|Thriller,3.8333333333333335,1996
725,1004,"Glimmer Man, The (1996)",Action|Thriller,2.0833333333333335,1996
726,1005,D3: The Mighty Ducks (1996),Children|Comedy,2.875,3
727,1006,"Chamber, The (1996)",Drama,2.3333333333333335,1996
728,1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,3.0,1975
729,1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,1.75,1975
730,1010,"Love Bug, The (1969)",Children|Comedy,2.75,1969
731,1011,Herbie Rides Again (1974),Adventure|Children|Comedy,2.8333333333333335,1974
732,1012,Old Yeller (1957),Children|Drama,3.75,1957
733,1013,"Parent Trap, The (1961)",Children|Comedy|Romance,3.607142857142857,1961
734,1014,Pollyanna (1960),Children|Comedy|Drama,5.0,1960
735,1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,3.3947368421052633,1993
736,1017,Swiss Family Robinson (1960),Adventure|Children,3.769230769230769,1960
737,1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,3.590909090909091,20
738,1020,Cool Runnings (1993),Comedy,3.14,1993
739,1021,Angels in the Outfield (1994),Children|Comedy,2.7666666666666666,1994
740,1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,3.6328125,1950
741,1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,3.7777777777777777,1968
742,1024,"Three Caballeros, The (1945)",Animation|Children|Musical,3.8333333333333335,1945
743,1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,3.6216216216216215,1963
744,1026,So Dear to My Heart (1949),Children|Drama,3.5,1949
745,1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,3.438775510204082,1991
746,1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,3.7110091743119265,1964
747,1029,Dumbo (1941),Animation|Children|Drama|Musical,3.4444444444444446,1941
748,1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,3.15,1977
749,1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,3.875,1971
750,1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,3.7950819672131146,1951
751,1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,3.6153846153846154,1981
752,1034,Freeway (1996),Comedy|Crime|Drama|Thriller,3.75,1996
753,1035,"Sound of Music, The (1965)",Musical|Romance,3.8514851485148514,1965
754,1036,Die Hard (1988),Action|Crime|Thriller,3.8301435406698565,1988
755,1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,2.7954545454545454,1992
756,1038,Unhook the Stars (1996),Drama,3.0,1996
757,1041,Secrets & Lies (1996),Drama,4.107142857142857,1996
758,1042,That Thing You Do! (1996),Comedy|Drama,3.6904761904761907,1996
759,1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,3.5,37
760,1044,Surviving Picasso (1996),Drama,3.25,1996
761,1046,Beautiful Thing (1996),Drama|Romance,3.9285714285714284,1996
762,1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,3.325,1996
763,1049,"Ghost and the Darkness, The (1996)",Action|Adventure,3.111111111111111,1996
764,1050,Looking for Richard (1996),Documentary|Drama,3.2142857142857144,1996
765,1051,Trees Lounge (1996),Drama,4.166666666666667,1996
